Device Name,WEATHER - 2562920,,,,,,,,,,,,,,,,,,,,,,,,,
Device Model,5500L,,,,,,,,,,,,,,,,,,,,,,,,,
Serial Number,2562920,,,,,,,,,,,,,,,,,,,,,,,,,
FORMATTED DATE_TIME,Temperature,Wet Bulb Temp,Relative Humidity,Barometric Pressure,Altitude,Station Pressure,Wind Speed,Heat Index,Dew Point,Density Altitude,Crosswind,Headwind,Compass Magnetic Direction,Compass True Direction,Wind Chill,,,,,,,,,,,
"MMM d, yyyy HH:mm:ss",°F,°F,%,inHg,ft,inHg,mph,°F,°F,ft,mph,mph,Deg,Deg,°F,Data Type,Record name,Start time,Duration (H:M:S),Location description,Location address,Location coordinates,Notes,,,
9/7/2021 20:10,79.8,73.6,74.8,29.89,21,29.89,0,84,71,1701,0,0,247,247,79.7,point,,,,,,,,,,
9/7/2021 20:10,79.7,73.6,74.9,29.89,21,29.89,0,83.7,71,1693,0,0,246,247,79.5,point,,,,,,,,,,
9/7/2021 20:11,79.6,73.4,75,29.89,21,29.89,0,83.7,71,1686,0,0,247,248,79.5,point,,,,,,,,,,
9/7/2021 20:11,79.6,73.4,75.1,29.89,21,29.89,0,83.8,70.9,1683,0,0,247,247,79.5,point,,,,,,,,,,
9/7/2021 20:12,79.6,73.4,75.1,29.89,21,29.89,0,83.8,71,1686,0,0,247,247,79.5,point,,,,,,,,,,
9/7/2021 20:12,79.5,73.4,75.2,29.89,21,29.89,0,83.7,71,1683,0,0,246,247,79.5,point,,,,,,,,,,
9/7/2021 20:13,79.5,73.4,75.3,29.89,21,29.89,0,83.7,71,1678,0,0,246,247,79.3,point,,,,,,,,,,
9/7/2021 20:13,79.7,73.6,75.4,29.89,21,29.89,0,83.8,71.2,1693,0,0,246,247,79.5,point,,,,,,,,,,
9/7/2021 20:14,79.7,73.6,75.5,29.89,19,29.89,0,84.2,71.3,1696,0,0,247,247,79.7,point,,,,,,,,,,
9/7/2021 20:14,79.5,73.4,75.6,29.9,19,29.9,0,83.7,71.1,1678,0,0,247,247,79.3,point,,,,,,,,,,
9/7/2021 20:15,79.5,73.4,75.6,29.89,21,29.89,0,83.7,71.1,1681,0,0,247,247,79.3,point,,,,,,,,,,
9/7/2021 20:15,79.4,73.4,75.7,29.89,19,29.89,0,83.7,71,1676,0,0,247,248,79.3,point,,,,,,,,,,
9/7/2021 20:16,79.6,73.6,75.7,29.89,21,29.89,0,84,71.3,1693,0,0,247,247,79.5,point,,,,,,,,,,
9/7/2021 20:16,79.6,73.6,75.8,29.89,21,29.89,0,84,71.3,1698,0,0,247,247,79.5,point,,,,,,,,,,
9/7/2021 20:17,79.5,73.6,75.8,29.89,19,29.89,0,83.7,71.2,1683,0,0,247,248,79.5,point,,,,,,,,,,
9/7/2021 20:17,79.8,73.8,75.9,29.89,21,29.89,0,84.4,71.5,1701,0,0,247,247,79.7,point,,,,,,,,,,
9/7/2021 20:18,79.5,73.6,76.1,29.89,19,29.89,0,83.7,71.3,1681,0,0,246,247,79.3,point,,,,,,,,,,
9/7/2021 20:18,79.3,73.6,76.2,29.89,21,29.89,0,83.5,71.2,1674,0,0,247,248,79.2,point,,,,,,,,,,
9/7/2021 20:19,79.2,73.4,76.3,29.89,21,29.89,0,83.5,71.1,1664,0,0,246,247,79.2,point,,,,,,,,,,
9/7/2021 20:19,79.3,73.6,76.4,29.89,21,29.89,0,83.5,71.2,1669,0,0,246,247,79.2,point,,,,,,,,,,
9/7/2021 20:20,79.3,73.6,76.5,29.89,19,29.9,0,83.5,71.3,1669,0,0,246,247,79.2,point,,,,,,,,,,
9/7/2021 20:20,79.2,73.4,76.6,29.89,19,29.89,0,83.5,71.2,1661,0,0,246,246,79.2,point,,,,,,,,,,
9/7/2021 20:21,79.3,73.6,76.7,29.89,21,29.89,0,83.5,71.3,1671,0,0,246,246,79.2,point,,,,,,,,,,
9/7/2021 20:21,79.3,73.8,76.7,29.89,21,29.89,0,83.5,71.3,1674,0,0,246,247,79.2,point,,,,,,,,,,
9/7/2021 20:22,79.4,73.8,76.7,29.89,19,29.89,0,83.8,71.4,1678,0,0,246,246,79.3,point,,,,,,,,,,
9/7/2021 20:22,79.4,73.8,76.7,29.89,24,29.89,0,83.8,71.5,1686,0,0,247,247,79.3,point,,,,,,,,,,
9/7/2021 20:23,79.4,73.8,76.7,29.89,21,29.89,0,83.8,71.5,1683,0,0,247,248,79.3,point,,,,,,,,,,
9/7/2021 20:23,79.3,73.8,76.8,29.9,19,29.9,0,83.5,71.4,1671,0,0,247,247,79.2,point,,,,,,,,,,
9/7/2021 20:24,79.1,73.4,76.8,29.89,19,29.89,0,83.3,71.2,1659,0,0,247,248,79,point,,,,,,,,,,
9/7/2021 20:24,79.1,73.4,76.9,29.89,19,29.89,0,83.3,71.2,1656,0,0,247,248,79,point,,,,,,,,,,
9/7/2021 20:25,79.1,73.4,76.9,29.89,19,29.89,0,83.3,71.3,1659,0,0,247,247,79,point,,,,,,,,,,
9/7/2021 20:25,79.1,73.4,77,29.9,19,29.9,0,83.3,71.3,1654,0,0,247,247,79,point,,,,,,,,,,
9/7/2021 20:26,79,73.4,77.1,29.89,19,29.89,0,83.3,71.2,1654,0,0,246,247,79,point,,,,,,,,,,
9/7/2021 20:26,78.9,73.4,77.2,29.89,19,29.89,0,82.9,71.2,1646,0,0,247,247,78.8,point,,,,,,,,,,
9/7/2021 20:27,78.8,73.2,77.3,29.9,19,29.9,0,82.9,71.1,1634,0,0,247,248,78.8,point,,,,,,,,,,
9/7/2021 20:27,78.8,73.2,77.4,29.89,19,29.89,0,82.6,71.1,1634,0,0,247,248,78.6,point,,,,,,,,,,
9/7/2021 20:28,78.8,73.4,77.5,29.9,16,29.9,0,82.9,71.2,1639,0,0,246,247,78.8,point,,,,,,,,,,
9/7/2021 20:28,78.8,73.4,77.7,29.9,16,29.9,0,82.6,71.2,1634,0,0,246,247,78.6,point,,,,,,,,,,
9/7/2021 20:29,78.8,73.4,77.8,29.9,16,29.9,0,83.1,71.3,1639,0,0,247,247,78.8,point,,,,,,,,,,
9/7/2021 20:29,78.7,73.4,77.9,29.9,19,29.9,0,82.8,71.2,1629,0,0,246,247,78.6,point,,,,,,,,,,
9/7/2021 20:30,78.7,73.4,78.1,29.9,16,29.9,0,82.8,71.3,1629,0,0,247,247,78.6,point,,,,,,,,,,
9/7/2021 20:30,78.7,73.6,78.2,29.9,19,29.9,0,82.8,71.3,1629,0,0,247,248,78.6,point,,,,,,,,,,
9/7/2021 20:31,78.8,73.6,78.3,29.9,19,29.9,0,83.1,71.4,1637,0,0,247,248,78.8,point,,,,,,,,,,
9/7/2021 20:31,78.8,73.6,78.3,29.9,16,29.9,0,83.1,71.5,1637,0,0,247,248,78.8,point,,,,,,,,,,
9/7/2021 20:32,78.6,73.4,78.4,29.89,19,29.89,0,82.8,71.4,1629,0,0,247,247,78.6,point,,,,,,,,,,
9/7/2021 20:32,78.7,73.6,78.5,29.9,19,29.9,0,82.8,71.5,1634,0,0,247,248,78.6,point,,,,,,,,,,
9/7/2021 20:33,78.5,73.4,78.7,29.89,19,29.89,0,82.6,71.4,1627,0,0,247,248,78.4,point,,,,,,,,,,
9/7/2021 20:33,78.8,73.6,78.8,29.9,19,29.9,0,83.3,71.6,1641,0,0,247,248,78.8,point,,,,,,,,,,
9/7/2021 20:34,78.7,73.6,78.8,29.89,21,29.89,0,82.9,71.6,1637,0,0,248,248,78.6,point,,,,,,,,,,
9/7/2021 20:34,78.8,73.8,79,29.9,19,29.9,0,83.3,71.7,1641,0,0,247,247,78.8,point,,,,,,,,,,
9/7/2021 20:35,79.1,74.1,79,29.89,19,29.89,0,83.7,72.1,1669,0,0,246,247,79,point,,,,,,,,,,
9/7/2021 20:35,78.9,73.9,79.2,29.9,16,29.9,0,83.3,71.9,1646,0,0,248,248,78.8,point,,,,,,,,,,
9/7/2021 20:36,78.8,73.9,79.3,29.89,19,29.89,0,83.5,71.9,1646,0,0,247,247,78.8,point,,,,,,,,,,
9/7/2021 20:36,78.8,73.9,79.5,29.89,21,29.89,0,83.5,71.9,1646,0,0,248,248,78.8,point,,,,,,,,,,
9/7/2021 20:37,78.6,73.8,79.7,29.89,21,29.89,0,83.1,71.8,1637,0,0,246,247,78.6,point,,,,,,,,,,
9/7/2021 20:37,78.6,73.8,79.8,29.89,21,29.89,0,82.8,71.8,1634,0,0,246,247,78.4,point,,,,,,,,,,
9/7/2021 20:38,78.7,73.8,79.8,29.89,19,29.89,0,83.1,71.9,1639,0,0,247,248,78.6,point,,,,,,,,,,
9/7/2021 20:38,79.1,74.1,79.9,29.89,19,29.89,0,83.8,72.4,1671,0,0,246,246,79,point,,,,,,,,,,
9/7/2021 20:39,78.8,73.9,79.9,29.89,21,29.89,0,83.5,72.1,1654,0,0,246,247,78.8,point,,,,,,,,,,
9/7/2021 20:39,78.7,73.8,79.9,29.89,21,29.89,0,83.1,71.9,1639,0,0,247,248,78.6,point,,,,,,,,,,
9/7/2021 20:40,78.5,73.6,80,29.89,21,29.89,0,82.8,71.8,1627,0,0,247,247,78.4,point,,,,,,,,,,
9/7/2021 20:40,78.9,74.1,80,29.9,16,29.9,0,83.5,72.2,1656,0,0,247,248,78.8,point,,,,,,,,,,
9/7/2021 20:41,79.1,74.1,80,29.89,19,29.89,0,83.8,72.4,1671,0,0,246,247,79,point,,,,,,,,,,
9/7/2021 20:41,78.8,73.9,80,29.89,19,29.89,0,83.5,72.1,1649,0,0,246,247,78.8,point,,,,,,,,,,
9/7/2021 20:42,78.9,74.1,80,29.89,19,29.89,0,83.5,72.2,1659,0,0,247,247,78.8,point,,,,,,,,,,
9/7/2021 20:42,78.9,73.9,80,29.9,16,29.9,0,83.5,72.2,1651,0,0,247,247,78.8,point,,,,,,,,,,
9/7/2021 20:43,78.7,73.8,80.1,29.89,21,29.89,0,83.1,72,1639,0,0,247,247,78.6,point,,,,,,,,,,
9/7/2021 20:43,78.8,73.9,80.1,29.9,16,29.9,0,83.1,72.1,1644,0,0,246,247,78.6,point,,,,,,,,,,
9/7/2021 20:44,78.7,73.9,80.1,29.9,16,29.9,0,83.1,72,1639,0,0,247,247,78.6,point,,,,,,,,,,
9/7/2021 20:44,78.8,73.9,80,29.9,16,29.9,0,83.1,72.1,1644,0,0,248,248,78.6,point,,,,,,,,,,
9/7/2021 20:45,78.8,73.9,80.1,29.9,16,29.9,0,83.1,72.1,1644,0,0,247,248,78.6,point,,,,,,,,,,
9/7/2021 20:45,78.6,73.8,80.2,29.9,16,29.9,0,83.1,72,1632,0,0,247,247,78.6,point,,,,,,,,,,
9/7/2021 20:46,78.6,73.8,80.3,29.89,19,29.89,0,82.8,72,1634,0,0,247,248,78.4,point,,,,,,,,,,
9/7/2021 20:46,78.9,74.1,80.4,29.9,16,29.9,0,83.5,72.3,1651,0,0,247,248,78.8,point,,,,,,,,,,
9/7/2021 20:47,79.1,74.3,80.3,29.9,16,29.9,0,83.8,72.5,1661,0,0,247,247,79,point,,,,,,,,,,
9/7/2021 20:47,78.9,74.1,80.3,29.9,16,29.9,0,83.5,72.3,1651,0,0,247,247,78.8,point,,,,,,,,,,
9/7/2021 20:48,78.9,74.1,80.4,29.9,19,29.9,0,83.5,72.4,1656,0,0,247,248,78.8,point,,,,,,,,,,
9/7/2021 20:48,78.8,73.9,80.4,29.9,19,29.9,0,83.1,72.2,1644,0,0,247,247,78.6,point,,,,,,,,,,
9/7/2021 20:49,79.4,74.5,80.3,29.9,16,29.9,0,84.6,72.8,1688,0,0,247,247,79.3,point,,,,,,,,,,
9/7/2021 20:49,79.3,74.5,80.2,29.9,16,29.9,0,84.2,72.7,1683,0,0,247,247,79.2,point,,,,,,,,,,
9/7/2021 20:50,79.1,74.3,80.1,29.9,16,29.9,0,83.8,72.4,1669,0,0,247,247,79,point,,,,,,,,,,
9/7/2021 20:50,78.8,73.9,80.1,29.89,19,29.89,0,83.1,72.1,1646,0,0,247,248,78.6,point,,,,,,,,,,
9/7/2021 20:51,78.7,73.8,80.1,29.9,14,29.9,0,83.1,72,1632,0,0,247,248,78.6,point,,,,,,,,,,
9/7/2021 20:51,78.7,73.8,80.1,29.9,16,29.9,0,83.1,72,1637,0,0,247,247,78.6,point,,,,,,,,,,
9/7/2021 20:52,79.1,74.1,80,29.9,16,29.9,0,83.8,72.4,1661,0,0,247,247,79,point,,,,,,,,,,
9/7/2021 20:52,79.2,74.3,80,29.9,16,29.9,0,84.2,72.5,1674,0,0,247,248,79.2,point,,,,,,,,,,
9/7/2021 20:53,79.1,74.1,79.9,29.9,16,29.9,0,83.8,72.3,1666,0,0,247,247,79,point,,,,,,,,,,
9/7/2021 20:53,78.9,73.9,79.9,29.9,19,29.9,0,83.5,72.2,1654,0,0,246,247,78.8,point,,,,,,,,,,
9/7/2021 20:54,78.9,73.9,79.9,29.9,16,29.9,0,83.5,72.2,1651,0,0,246,247,78.8,point,,,,,,,,,,
9/7/2021 20:54,78.8,73.9,79.9,29.9,16,29.9,0,83.5,72.1,1644,0,0,247,247,78.8,point,,,,,,,,,,
9/7/2021 20:55,79.3,74.5,79.9,29.9,16,29.9,0,84.2,72.5,1681,0,0,246,247,79.2,point,,,,,,,,,,
9/7/2021 20:55,78.9,73.9,79.9,29.9,19,29.9,0,83.5,72.2,1656,0,0,246,246,78.8,point,,,,,,,,,,
9/7/2021 20:56,78.9,73.9,79.9,29.89,19,29.89,0,83.5,72.1,1654,0,0,247,248,78.8,point,,,,,,,,,,
9/7/2021 20:56,78.9,73.9,79.9,29.9,16,29.9,0,83.5,72.1,1646,0,0,247,247,78.8,point,,,,,,,,,,
9/7/2021 20:57,78.8,73.9,79.9,29.9,19,29.9,0,83.5,72.1,1644,0,0,247,247,78.8,point,,,,,,,,,,
9/7/2021 20:57,78.9,73.9,80,29.9,16,29.9,0,83.5,72.2,1651,0,0,246,247,78.8,point,,,,,,,,,,
9/7/2021 20:58,79.2,74.3,80,29.9,16,29.9,0,84.2,72.5,1676,0,0,247,247,79.2,point,,,,,,,,,,
9/7/2021 20:58,79,74.1,80.1,29.9,16,29.9,0,83.8,72.4,1661,0,0,247,247,79,point,,,,,,,,,,
9/7/2021 20:59,79.1,74.3,80.2,29.9,16,29.9,0,83.8,72.5,1666,0,0,247,248,79,point,,,,,,,,,,
9/7/2021 20:59,78.9,74.1,80.2,29.9,16,29.9,0,83.5,72.3,1654,0,0,246,246,78.8,point,,,,,,,,,,
9/7/2021 21:00,78.8,73.9,80.3,29.9,16,29.9,0,83.5,72.2,1641,0,0,246,247,78.8,point,,,,,,,,,,
9/7/2021 21:00,78.7,73.9,80.3,29.9,19,29.9,0,83.1,72.1,1637,0,0,247,248,78.6,point,,,,,,,,,,
9/7/2021 21:01,78.6,73.8,80.3,29.9,16,29.9,0,82.8,72,1627,0,0,247,248,78.4,point,,,,,,,,,,
9/7/2021 21:01,78.7,73.9,80.3,29.9,19,29.9,0,83.1,72.1,1637,0,0,247,247,78.6,point,,,,,,,,,,
9/7/2021 21:02,78.9,74.1,80.3,29.9,19,29.9,0,83.5,72.3,1651,0,0,247,247,78.8,point,,,,,,,,,,
9/7/2021 21:02,78.8,74.1,80.3,29.9,16,29.9,0,83.5,72.2,1649,0,0,247,248,78.8,point,,,,,,,,,,
9/7/2021 21:03,78.8,73.9,80.3,29.9,19,29.9,0,83.1,72.2,1644,0,0,246,247,78.6,point,,,,,,,,,,
9/7/2021 21:03,79.2,74.3,80.3,29.9,16,29.9,0,84.2,72.6,1669,0,0,247,247,79.2,point,,,,,,,,,,
9/7/2021 21:04,78.9,74.1,80.3,29.9,19,29.9,0,83.5,72.3,1656,0,0,247,247,78.8,point,,,,,,,,,,
9/7/2021 21:04,78.8,73.9,80.3,29.9,16,29.9,0,83.5,72.2,1644,0,0,246,247,78.8,point,,,,,,,,,,
9/7/2021 21:05,79,74.1,80.3,29.9,16,29.9,0,83.8,72.4,1656,0,0,247,248,79,point,,,,,,,,,,
9/7/2021 21:05,79.1,74.3,80.3,29.9,19,29.9,0,83.8,72.5,1669,0,0,246,247,79,point,,,,,,,,,,
9/7/2021 21:06,78.8,73.9,80.2,29.9,16,29.9,0,83.5,72.2,1641,0,0,246,247,78.8,point,,,,,,,,,,
9/7/2021 21:06,78.6,73.8,80.2,29.9,14,29.9,0,82.8,72,1624,0,0,246,247,78.4,point,,,,,,,,,,
9/7/2021 21:07,78.5,73.8,80.2,29.9,14,29.9,0,82.8,71.9,1622,0,0,247,247,78.4,point,,,,,,,,,,
9/7/2021 21:07,78.5,73.8,80.2,29.9,14,29.9,0,82.8,71.9,1614,0,0,247,247,78.4,point,,,,,,,,,,
9/7/2021 21:08,78.6,73.8,80.2,29.9,14,29.9,0,83.1,72,1627,0,0,247,248,78.6,point,,,,,,,,,,
9/7/2021 21:08,78.5,73.8,80.3,29.9,16,29.9,0,82.8,72,1624,0,0,247,247,78.4,point,,,,,,,,,,
9/7/2021 21:09,78.5,73.8,80.4,29.9,14,29.9,0,82.8,71.9,1619,0,0,246,247,78.4,point,,,,,,,,,,
9/7/2021 21:09,78.8,74.1,80.5,29.9,14,29.9,0,83.3,72.2,1644,0,0,248,248,78.6,point,,,,,,,,,,
9/7/2021 21:10,79.6,74.8,80.5,29.9,14,29.9,0,85.1,73,1698,0,0,247,247,79.5,point,,,,,,,,,,
9/7/2021 21:10,79.2,74.5,80.7,29.9,14,29.9,0,84.4,72.7,1674,0,0,247,247,79.2,point,,,,,,,,,,
9/7/2021 21:11,78.8,74.3,80.7,29.9,11,29.9,0,83.7,72.4,1646,0,0,247,248,78.8,point,,,,,,,,,,
9/7/2021 21:11,78.7,74.1,80.8,29.9,11,29.9,0,83.3,72.3,1637,0,0,247,248,78.6,point,,,,,,,,,,
9/7/2021 21:12,78.9,74.3,80.9,29.9,14,29.9,0,83.7,72.5,1651,0,0,247,248,78.8,point,,,,,,,,,,
9/7/2021 21:12,78.7,74.1,81,29.9,14,29.9,0,83.3,72.3,1634,0,0,246,247,78.6,point,,,,,,,,,,
9/7/2021 21:13,78.5,73.9,81,29.9,11,29.9,0,82.9,72.2,1622,0,0,247,248,78.4,point,,,,,,,,,,
9/7/2021 21:13,78.4,73.9,81.1,29.9,11,29.9,0,82.6,72.1,1612,0,0,247,247,78.3,point,,,,,,,,,,
9/7/2021 21:14,78.5,74.1,81.2,29.9,11,29.9,0,82.9,72.3,1624,0,0,247,247,78.4,point,,,,,,,,,,
9/7/2021 21:14,78.5,74.1,81.2,29.9,11,29.9,0,82.9,72.3,1622,0,0,247,247,78.4,point,,,,,,,,,,
9/7/2021 21:15,78.5,74.1,81.2,29.9,11,29.9,0,82.9,72.3,1624,0,0,247,247,78.4,point,,,,,,,,,,
9/7/2021 21:15,78.9,74.5,81.2,29.9,11,29.9,0,83.7,72.7,1649,0,0,246,247,78.8,point,,,,,,,,,,
9/7/2021 21:16,78.7,74.1,81.2,29.9,11,29.9,0,83.3,72.4,1634,0,0,247,247,78.6,point,,,,,,,,,,
9/7/2021 21:16,78.6,74.1,81.1,29.9,14,29.9,0,83.3,72.3,1632,0,0,246,246,78.6,point,,,,,,,,,,
9/7/2021 21:17,78.5,74.1,81.1,29.9,11,29.9,0,82.9,72.2,1624,0,0,247,248,78.4,point,,,,,,,,,,
9/7/2021 21:17,78.4,73.9,81.1,29.9,11,29.9,0,82.6,72.1,1612,0,0,247,248,78.4,point,,,,,,,,,,
9/7/2021 21:18,78.6,74.1,81,29.9,11,29.9,0,82.9,72.3,1624,0,0,247,247,78.4,point,,,,,,,,,,
9/7/2021 21:18,78.4,73.9,81,29.9,11,29.9,0,82.6,72.1,1614,0,0,247,247,78.4,point,,,,,,,,,,
9/7/2021 21:19,78.4,73.9,81,29.9,11,29.9,0,82.6,72.1,1612,0,0,247,248,78.4,point,,,,,,,,,,
9/7/2021 21:19,78.3,73.8,81,29.9,11,29.9,0,82.6,72,1607,0,0,247,247,78.3,point,,,,,,,,,,
9/7/2021 21:20,78.3,73.8,81,29.9,11,29.9,0,82.6,72,1607,0,0,247,247,78.3,point,,,,,,,,,,
9/7/2021 21:20,78.4,73.9,81,29.9,11,29.9,0,82.6,72.1,1612,0,0,247,247,78.3,point,,,,,,,,,,
9/7/2021 21:21,78.2,73.8,81,29.9,8,29.9,0,82.2,71.9,1595,0,0,247,248,78.1,point,,,,,,,,,,
9/7/2021 21:21,78.2,73.8,81.1,29.9,8,29.9,0,82.2,71.9,1595,0,0,247,247,78.1,point,,,,,,,,,,
9/7/2021 21:22,78.4,73.9,81.1,29.9,8,29.9,0,82.6,72.1,1609,0,0,247,248,78.3,point,,,,,,,,,,
9/7/2021 21:22,78.4,73.9,81.1,29.9,11,29.9,0,82.6,72.1,1609,0,0,247,247,78.3,point,,,,,,,,,,
9/7/2021 21:23,78.3,73.8,81.1,29.9,11,29.9,0,82.6,72,1600,0,0,247,248,78.3,point,,,,,,,,,,
9/7/2021 21:23,78.2,73.8,81.1,29.9,11,29.9,0,82.2,71.9,1595,0,0,247,247,78.1,point,,,,,,,,,,
9/7/2021 21:24,78.1,73.6,81.1,29.9,8,29.9,0,82.2,71.8,1585,0,0,247,247,78.1,point,,,,,,,,,,
9/7/2021 21:24,78.1,73.6,81.1,29.9,11,29.9,0,82.2,71.8,1587,0,0,247,247,78.1,point,,,,,,,,,,
9/7/2021 21:25,78.2,73.8,81.1,29.9,11,29.9,0,82.2,72,1597,0,0,247,248,78.1,point,,,,,,,,,,
9/7/2021 21:25,78.3,73.8,81.2,29.9,11,29.9,0,82.6,72.1,1605,0,0,247,248,78.3,point,,,,,,,,,,
9/7/2021 21:26,78.2,73.8,81.3,29.9,8,29.91,0,82.2,71.9,1587,0,0,247,247,78.1,point,,,,,,,,,,
9/7/2021 21:26,78.1,73.8,81.4,29.9,8,29.9,0,82.2,71.9,1587,0,0,246,247,78.1,point,,,,,,,,,,
9/7/2021 21:27,78.2,73.8,81.5,29.9,11,29.9,0,82.2,72,1590,0,0,248,248,78.1,point,,,,,,,,,,
9/7/2021 21:27,78.1,73.8,81.5,29.9,11,29.9,0,82.2,72,1590,0,0,247,248,78.1,point,,,,,,,,,,
9/7/2021 21:28,78,73.8,81.6,29.9,11,29.9,0,81.9,71.9,1582,0,0,247,247,77.9,point,,,,,,,,,,
9/7/2021 21:28,77.9,73.4,81.8,29.9,11,29.9,0,81.5,71.8,1577,0,0,247,248,77.7,point,,,,,,,,,,
9/7/2021 21:29,78,73.6,81.9,29.9,11,29.9,0,81.9,72,1580,0,0,247,247,77.9,point,,,,,,,,,,
9/7/2021 21:29,77.9,73.6,82,29.9,11,29.9,0,81.7,71.9,1577,0,0,246,247,77.7,point,,,,,,,,,,
9/7/2021 21:30,77.7,73.4,82,29.9,8,29.9,0,81.7,71.8,1565,0,0,246,247,77.7,point,,,,,,,,,,
9/7/2021 21:30,77.7,73.4,82.1,29.9,11,29.9,0,81.3,71.8,1560,0,0,247,247,77.5,point,,,,,,,,,,
9/7/2021 21:31,77.6,73.4,82.2,29.9,11,29.9,0,81.3,71.8,1558,0,0,247,247,77.5,point,,,,,,,,,,
9/7/2021 21:31,77.8,73.6,82.3,29.9,11,29.9,0,81.7,71.9,1572,0,0,246,247,77.7,point,,,,,,,,,,
9/7/2021 21:32,77.6,73.6,82.4,29.9,11,29.9,0,81.3,71.9,1563,0,0,246,247,77.5,point,,,,,,,,,,
9/7/2021 21:32,77.6,73.4,82.5,29.9,8,29.9,0,81.3,71.8,1558,0,0,246,247,77.5,point,,,,,,,,,,
9/7/2021 21:33,77.5,73.4,82.6,29.9,11,29.9,0,81,71.8,1553,0,0,247,248,77.4,point,,,,,,,,,,
9/7/2021 21:33,77.5,73.4,82.6,29.9,14,29.9,0,81,71.7,1553,0,0,247,247,77.4,point,,,,,,,,,,
9/7/2021 21:34,77.5,73.4,82.6,29.9,11,29.9,0,81,71.7,1553,0,0,246,247,77.4,point,,,,,,,,,,
9/7/2021 21:34,77.5,73.4,82.6,29.9,8,29.9,0,81,71.7,1548,0,0,246,247,77.4,point,,,,,,,,,,
9/7/2021 21:35,77.5,73.4,82.6,29.9,8,29.9,0,81,71.7,1548,0,0,248,249,77.4,point,,,,,,,,,,
9/7/2021 21:35,77.4,73.4,82.7,29.9,8,29.9,0,81,71.7,1545,0,0,247,247,77.4,point,,,,,,,,,,
9/7/2021 21:36,77.5,73.4,82.8,29.9,11,29.9,0,81,71.8,1553,0,0,247,248,77.4,point,,,,,,,,,,
9/7/2021 21:36,77.4,73.4,82.8,29.9,8,29.9,0,81,71.7,1540,0,0,247,247,77.4,point,,,,,,,,,,
9/7/2021 21:37,77.6,73.6,82.9,29.9,11,29.9,0,81.3,72,1558,0,0,246,247,77.5,point,,,,,,,,,,
9/7/2021 21:37,77.5,73.6,82.9,29.9,8,29.9,0,81,71.9,1550,0,0,246,247,77.4,point,,,,,,,,,,
9/7/2021 21:38,77.5,73.6,83,29.9,11,29.9,0,81,71.9,1550,0,0,247,247,77.4,point,,,,,,,,,,
9/7/2021 21:38,77.4,73.4,83,29.9,8,29.9,0,81,71.9,1545,0,0,247,248,77.4,point,,,,,,,,,,
9/7/2021 21:39,77.5,73.6,83.1,29.9,8,29.9,0,81,72,1553,0,0,246,246,77.5,point,,,,,,,,,,
9/7/2021 21:39,77.6,73.6,83.2,29.9,11,29.9,0,81.3,72.1,1560,0,0,247,248,77.5,point,,,,,,,,,,
9/7/2021 21:40,77.8,73.8,83.2,29.9,8,29.9,0,81.9,72.3,1572,0,0,247,248,77.7,point,,,,,,,,,,
9/7/2021 21:40,77.6,73.6,83.3,29.9,8,29.9,0,81.5,72.1,1558,0,0,246,247,77.5,point,,,,,,,,,,
9/7/2021 21:41,77.4,73.4,83.4,29.9,11,29.9,0,81.1,72,1545,0,0,247,247,77.4,point,,,,,,,,,,
9/7/2021 21:41,77.4,73.4,83.4,29.9,8,29.9,0,81.1,71.9,1540,0,0,247,248,77.4,point,,,,,,,,,,
9/7/2021 21:42,77.7,73.8,83.4,29.9,8,29.91,0,81.5,72.2,1563,0,0,247,247,77.5,point,,,,,,,,,,
9/7/2021 21:42,77.5,73.6,83.4,29.9,8,29.9,0,81.1,72.1,1550,0,0,246,247,77.4,point,,,,,,,,,,
9/7/2021 21:43,77.5,73.6,83.5,29.9,8,29.91,0,81.1,72.1,1550,0,0,247,247,77.4,point,,,,,,,,,,
9/7/2021 21:43,77.5,73.6,83.6,29.9,8,29.9,0,81.1,72.1,1553,0,0,247,247,77.4,point,,,,,,,,,,
9/7/2021 21:44,77.4,73.4,83.7,29.9,8,29.91,0,81.1,72,1543,0,0,247,247,77.4,point,,,,,,,,,,
9/7/2021 21:44,77.6,73.8,83.7,29.9,8,29.91,0,81.5,72.3,1563,0,0,246,246,77.5,point,,,,,,,,,,
9/7/2021 21:45,77.5,73.6,83.8,29.9,11,29.9,0,81.1,72.2,1553,0,0,247,247,77.4,point,,,,,,,,,,
9/7/2021 21:45,77.6,73.8,83.8,29.9,8,29.9,0,81.5,72.3,1563,0,0,247,247,77.5,point,,,,,,,,,,
9/7/2021 21:46,77.6,73.8,83.9,29.9,8,29.9,0,81.5,72.3,1563,0,0,247,247,77.5,point,,,,,,,,,,
9/7/2021 21:46,77.5,73.8,83.9,29.9,8,29.91,0,81.1,72.2,1550,0,0,246,246,77.4,point,,,,,,,,,,
9/7/2021 21:47,77.5,73.8,83.9,29.9,8,29.9,0,81.1,72.3,1558,0,0,247,248,77.5,point,,,,,,,,,,
9/7/2021 21:47,77.5,73.8,83.9,29.9,8,29.91,0,81.1,72.3,1553,0,0,247,247,77.5,point,,,,,,,,,,
9/7/2021 21:48,77.6,73.8,83.8,29.9,6,29.91,0,81.5,72.3,1560,0,0,247,248,77.5,point,,,,,,,,,,
